Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Inflation_Risk,Unemployment_Risk,Exchange_Risk,Stock_Risk,GDP_Risk,Trade_Risk,Global_Risk_Score,Risk_Level
2026,EMDE Sub-Saharan Africa,101.8832,1.934086,118942.1,1.067975,1496940.0,109989.5,118000000000.0,7.546392,56.16737,93.097505,167239.9,32.35439,8952.600000000006,0.0059806004248667,0.1117211778695204,6.219187475783933e-05,0.0,0.0,0.0,0.0,0.0,4.070152,1.6321542535134848,32.35439,1.525861991906489,3.4565770000000007,0.08108108108108109,0.9932432432432432,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.5945945945945945,51.283783783783775,Medium Risk
2026,"Egypt, Arab Rep.",681.3522,3.753451,243224.5,0.507281,454162.5,220158.0,95700000000.0,50.13729,91.92693,35.96956,51454.0,6.249456,23066.5,0.0507890898081633,0.113294250405967,7.919975779594309e-05,0.0,0.0,0.0,0.0,1.7336439211166563,3.753451,5.118358185084215,6.249456,2.7543771133026937,3.753451,0.5743243243243243,0.6486486486486487,0.25675675675675674,0.8513513513513513,0.4932432432432432,0.3783783783783784,54.72972972972974,Medium Risk
2026,Emerging Market and Developing Economies (EMDEs),101.8832,2.162477,5210584.0,0.944298,36093899.0,6261203.0,13700000000000.0,7.546392,101.8071,93.097505,9152963.0,6.117662,-1050619.0,-0.0291079387128556,0.2535875384368976,2.579314166086629e-06,0.0,0.0,0.0,0.0,0.0,3.861671,3.895795225172627,6.117662,2.7135157839160464,3.276709666666666,0.0945945945945946,0.6081081081081081,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.9189189189189189,47.09459459459459,Medium Risk
2026,Estonia,101.8832,3.753451,16351.49,0.093225,28261.36,18878.8,8370000000.0,13.40574,91.92693,353.5231,2432.799,7.45,-2527.3099999999995,-0.0894263404167386,0.0860821630664624,0.0125090618427421,0.0,0.0,0.0,9.415154633591506,-3.4170675423612185,3.753451,0.5223639047466699,7.45,0.140294134245053,3.753451,0.5743243243243243,0.7972972972972973,0.6216216216216216,0.6081081081081081,0.4932432432432432,0.6891891891891893,62.63513513513514,Medium Risk
2026,Finland,101.8832,3.753451,75619.44,0.178127,280989.2,77047.17,74000000000.0,5.094276,94.28119,158.7237,16462.38,9.742408,-1427.729999999996,-0.0050810849669666,0.0585872339577464,0.000564874735399,0.0,0.0,0.0,23.16746877817801,-3.415922086239576,3.753451,0.1725815323857071,9.742408,0.1822321437611478,3.753451,0.5743243243243243,0.9324324324324325,0.43243243243243246,0.32432432432432434,0.4932432432432432,0.6621621621621622,57.97297297297298,Medium Risk
2026,France,127.3435,3.753451,489520.7,0.114503,3264856.0,469439.8,360000000000.0,5.620158,122.8701,176.7825,92150.39,7.475,20080.900000000023,0.0061506234884478,0.0282249477465468,5.414710480339715e-05,0.0,0.0,0.0,7.07958169412064,-3.41607066720262,3.753451,0.9281159181942388,7.475,0.6783242620005107,3.753451,0.5743243243243243,0.8243243243243243,0.44594594594594594,0.7027027027027026,0.4932432432432432,0.5405405405405406,60.47297297297297,Medium Risk
2026,Germany,137.7595,3.753451,1702658.0,0.074315,4232167.0,1450004.0,929000000000.0,1.67576,106.2337,336.9131,110446.1,3.773198,252654.0,0.0596984948845355,0.0260968199033733,7.960770451638605e-05,0.0,0.0,0.0,7.30639258789767,-3.4178049071473597,3.753451,0.3566647048250493,3.773198,-0.0383023513081652,3.753451,0.5743243243243243,0.24324324324324326,0.6418918918918919,0.6891891891891893,0.4932432432432432,0.013513513513513487,46.317567567567565,Medium Risk
2026,Greece,120.1637,3.753451,243224.5,0.064538,292348.9,220158.0,25900000000.0,291.9495,83.09989,84.77168,8404.154,8.879045,23066.5,0.0789005876197926,0.0287470005873119,0.0002899675011604,0.0,0.0,0.0,22.404663211911547,-3.4164084869316658,3.753451,2.15959950910094,8.879045,1.4105994389720158,3.753451,0.5743243243243243,0.918918918918919,0.527027027027027,0.33783783783783783,0.4932432432432432,0.3783783783783784,56.486486486486484,Medium Risk
2026,High Income Countries,101.8832,1.35,12215799.0,0.480519,62035493.0,12916059.0,10900000000000.0,7.546392,107.3698,376.4731,8087215.0,4.485323,-700260.0,-0.0112880540822009,0.1303643222437194,6.068672654862274e-06,0.0,0.0,0.0,10.693881175373686,0.0,2.364506,1.7877384742566615,4.485323,1.1969373064119864,2.032363,0.02702702702702703,0.33783783783783783,0.08108108108108109,0.5945945945945945,0.4932432432432432,0.8918918918918919,36.21621621621621,Low Risk
2026,"Hong Kong SAR, China",142.9521,3.753451,390318.0,0.667269,296984.4,424237.9,97600000000.0,7.819093,91.92693,121.0813,427934.0,3.550216,-33919.90000000002,-0.1142144166494941,1.4409309041148288,0.000407702559461,0.0,0.0,0.0,8.32611644127299,0.3001014149085712,3.753451,3.487647211941636,3.550216,2.039001708969564,3.753451,0.5743243243243243,0.22972972972972974,0.17567567567567569,0.6486486486486487,0.4932432432432432,0.7837837837837838,46.148648648648646,Medium Risk
